timestamp,temperature,pressure,vibration,failure,temp_rolling_mean,pressure_rolling_mean,vibration_rolling_mean,temp_rolling_std,pressure_rolling_std,vibration_rolling_std,temp_lag_1,pressure_lag_1,vibration_lag_1
2023-01-01 04:00:00,72.65846625276664,37.60045870495551,0.024122805981435,0,79.59002974325087,30.525197563339596,0.02315663215000812,7.082322188687892,6.73592358724124,0.016494905056659636,90.23029856408026,26.243272651983148,0.0179889220471057
2023-01-01 05:00:00,72.6586304305082,30.655596623375736,0.0138389984676071,0,78.12832752333004,30.895590035166595,0.020412256082139542,7.711296365913708,6.668169484549999,0.016718929990639682,72.65846625276664,37.60045870495551,0.024122805981435
2023-01-01 06:00:00,90.79212815507393,34.42421291400579,0.0284952198699412,1,81.56328175668719,30.302311391868265,0.01693675714443716,8.928672982561086,6.049049195911426,0.010894888406594833,72.6586304305082,30.655596623375736,0.0138389984676071
2023-01-01 07:00:00,82.67434729152909,40.25623471634732,0.0113326732933968,0,81.80277413879162,33.835955122133505,0.019155723931897163,8.941826214504752,5.55655090401874,0.00711911521990455,90.79212815507393,34.42421291400579,0.0284952198699412
2023-01-01 08:00:00,70.30525614065049,26.530977910490886,0.0215384766021664,0,77.81776565410567,33.893496173835054,0.0198656348429093,8.683221079548561,5.45889965796086,0.0071505842802976295,82.67434729152909,40.25623471634732,0.0113326732933968
2023-01-01 09:00:00,80.42560043585965,29.50342831103984,0.0147792809550164,0,79.37119249072427,32.27409009505192,0.017996929837625582,8.211426041162092,5.282449391512383,0.0069787287521597225,70.30525614065049,26.530977910490886,0.0215384766021664
2023-01-01 10:00:00,70.36582307187538,28.637865495345643,0.0321943108295477,1,78.9126310189977,31.870543869445896,0.0216679923100137,8.72778417410207,5.5092069923039855,0.00882757547908837,80.42560043585965,29.50342831103984,0.0147792809550164
2023-01-01 11:00:00,70.34270246429743,20.22703497758362,0.0132363549696439,0,74.8227458808424,29.031108282161465,0.01861621932995424,6.192380143550076,7.248164391593404,0.008509101536463599,70.36582307187538,28.637865495345643,0.0321943108295477
2023-01-01 12:00:00,77.41962271566034,28.44801598122016,0.0164812620371348,0,73.77180096566866,26.66946453513603,0.01964593707870184,4.820684232507929,3.761425109545831,0.007678307795283915,70.34270246429743,20.22703497758362,0.0132363549696439
2023-01-01 13:00:00,55.86719755342202,34.40531093690333,0.0294568903749715,0,70.88418924822295,28.244331140418517,0.02122961983326286,9.484492198459126,5.099421347154205,0.008887610559012897,77.41962271566034,28.44801598122016,0.0164812620371348
2023-01-01 14:00:00,57.75082167486967,32.702947709061206,0.0097196134090713,0,66.34923349602498,28.88423502002279,0.02021768632407384,9.198370331800763,5.483223127155541,0.01002137484206041,55.86719755342202,34.40531093690333,0.0294568903749715
2023-01-01 15:00:00,69.37712470759027,33.09541584694005,0.0206875005676357,0,66.15149382316795,29.775745090341672,0.017916324271691438,9.100545251809725,5.7871050283280585,0.007615964635191219,57.75082167486967,32.702947709061206,0.0097196134090713
2023-01-01 16:00:00,64.87168879665576,28.122455096802504,0.0017746565631339,0,65.05729108963962,31.354829114185446,0.01562398459038944,8.794386966171226,2.87446993587754,0.010540266682714393,69.37712470759027,33.09541584694005,0.0206875005676357
2023-01-01 17:00:00,78.14247332595274,26.719513819971795,0.0091206654137092,0,65.20186121169809,31.00912868193577,0.01415186526570432,9.050624519444797,3.37228968920075,0.010898525658701249,64.87168879665576,28.122455096802504,0.0017746565631339
2023-01-01 18:00:00,65.91975924478788,36.34627835949311,0.023821312758908,0,67.21237354997126,31.397322166453733,0.01302474974249162,7.430071490721536,3.9270533755012083,0.009055577291767031,78.14247332595274,26.719513819971795,0.0091206654137092
2023-01-01 19:00:00,60.87696298664709,27.51341426821165,0.0100930249046376,0,67.83760181232674,30.359415478283825,0.01309943204160488,6.5093348479190345,4.173752025873142,0.009022986166758454,65.91975924478788,36.34627835949311,0.023821312758908
2023-01-01 20:00:00,89.65648768921554,31.47041019396607,0.014554270681762,1,71.8934744086518,30.03441434768903,0.01187278606443014,11.841968778721771,3.9655171939000597,0.008103573088592117,60.87696298664709,27.51341426821165,0.0100930249046376
2023-01-01 21:00:00,72.74223699513465,30.816673403387693,0.0249308640204793,0,73.46758404834758,30.573258009006064,0.01650402755589922,11.179833598754353,3.8211871537825886,0.007482826653885573,89.65648768921554,31.47041019396607,0.014554270681762
2023-01-01 22:00:00,75.67528204687923,37.30858508128559,0.0142081385885306,0,72.97414579253288,32.69107226126882,0.017521522190863496,10.974477793005606,4.077176888410725,0.006510594671288794,72.74223699513465,30.816673403387693,0.0249308640204793
2023-01-01 23:00:00,60.75251813786544,34.8570617883618,0.0282284207321635,0,71.94069757114839,32.39322894704256,0.018402943785514596,12.0002123746791,3.787509449803268,0.007755919786365435,75.67528204687923,37.30858508128559,0.0142081385885306
2023-01-02 00:00:00,69.55617275474818,23.5237068966644,0.0221566278748606,0,73.67653952476861,31.595287472733112,0.0208156643795592,10.538434268827642,5.221426731500005,0.006255926311134069,60.75251813786544,34.8570617883618,0.0282284207321635
2023-01-02 01:00:00,76.10922589709867,24.0622341661248,0.024356831119245,0,70.96708716634524,30.113652267164856,0.0227761764670558,6.286651465376534,6.2210986132524235,0.0052598295755352025,69.55617275474818,23.5237068966644,0.0221566278748606
2023-01-02 02:00:00,63.490064225776976,32.89454909034567,0.0324096559873853,1,69.1166526124737,30.52922740455645,0.024271934860437,6.959204723544358,6.347911207089223,0.00684905124841349,76.10922589709867,24.0622341661248,0.024356831119245
2023-01-02 03:00:00,78.75698018345672,29.67831176310417,0.0231982306261406,0,69.7329922397892,29.003172740920167,0.026069953267959002,7.774044064607171,5.106467945414112,0.004223343060448286,63.490064225776976,32.89454909034567,0.0324096559873853
2023-01-02 04:00:00,68.99361310081196,27.72414108023118,0.0353884729046934,1,71.3812112323785,27.57658859929405,0.027501963702464983,6.083947765472398,3.9209773320487074,0.005984752781620391,78.75698018345672,29.67831176310417,0.0231982306261406
2023-01-02 05:00:00,72.08306250206724,35.07813941997235,0.0291126228303782,0,71.88658918184231,29.887475103955637,0.028893162693568498,5.998801485565625,4.319799919739723,0.0051868462956953425,68.99361310081196,27.72414108023118,0.0353884729046934
2023-01-02 06:00:00,68.98293387770603,30.937296910444555,0.0147654757016554,0,70.46133077796378,31.262487652819583,0.026974891610050577,5.576428578399748,2.844208223753409,0.008188832545311865,72.08306250206724,35.07813941997235,0.0291126228303782
2023-01-02 07:00:00,93.52278184508938,30.26228693444722,0.0329314807502127,1,76.46787430182626,30.736035221639895,0.02707925656261606,10.334715347065574,2.706893875365448,0.008278250780683774,68.98293387770603,30.937296910444555,0.0147654757016554
2023-01-02 08:00:00,74.86502775262066,33.899143203775246,0.0226386602090294,0,75.68948381565905,31.58020150977411,0.026967342479193822,10.265537221666701,2.9424686655835464,0.008347329719693548,93.52278184508938,30.26228693444722,0.0329314807502127
2023-01-02 09:00:00,64.422890710441,28.124455025282177,0.0160532029133949,0,74.77533933758487,31.660264298784313,0.02310028848093412,11.174168344135623,2.813957127855503,0.007939523371845085,74.86502775262066,33.899143203775246,0.0226386602090294
2023-01-02 10:00:00,83.22544912103189,37.84259492736277,0.0227838569532088,0,77.0038166613778,32.213155400262394,0.021834535305500242,11.605748549881174,3.7644494177831,0.007212583354196433,64.422890710441,28.124455025282177,0.0160532029133949
2023-01-02 11:00:00,62.791563500289776,26.05976188383496,0.0311232682439026,1,75.76554258589454,31.237648394940475,0.02510609381394968,12.93020266147887,4.6947493269343,0.006907946784539827,83.22544912103189,37.84259492736277,0.0227838569532088
2023-01-02 12:00:00,77.08863595004756,33.28464533171044,0.0245504509424222,0,72.47871340688616,31.84212007439312,0.023429887852391577,8.677202359483916,4.732193502891363,0.005382904450265796,62.791563500289776,26.05976188383496,0.0311232682439026
2023-01-02 13:00:00,55.40329876120224,37.16916419329922,0.0382239283255139,1,68.5863676086025,32.49612427229791,0.02654694147568848,11.305959415812861,5.281620698961695,0.008449262056046443,77.08863595004756,33.28464533171044,0.0245504509424222
2023-01-02 14:00:00,61.71813951101569,23.1135225536395,0.0308653055789882,1,68.04541736871742,31.493937777969375,0.02950936200880714,11.615439668355519,6.623479127116626,0.006128012720423111,55.40329876120224,37.16916419329922,0.0382239283255139
2023-01-02 15:00:00,76.96861235869123,28.283324120737756,0.0252316003340216,0,66.7940500162493,29.582083616644375,0.0299989106849697,9.760048646530036,5.639338697355792,0.005524461439099572,61.71813951101569,23.1135225536395,0.0308653055789882
2023-01-02 16:00:00,82.3846657999541,35.71103696442779,0.0097393191725884,0,70.71267047618217,31.51233863276294,0.025722120870706862,11.525012678845258,5.782224061457837,0.010485834605787265,76.96861235869123,28.283324120737756,0.0252316003340216
2023-01-02 17:00:00,76.7136828118997,35.78622273865513,0.0182026748598987,0,70.63767984855261,32.01265411415188,0.02445256565420216,11.474262115148461,6.074740669330757,0.011033146821844886,82.3846657999541,35.71103696442779,0.0097393191725884
2023-01-02 18:00:00,73.8435171761176,29.142521998058804,0.0207166413975085,0,74.32572353153566,30.407325675103795,0.020951108268601082,7.694437262834082,5.393805752432187,0.007904539775986255,76.7136828118997,35.78622273865513,0.0182026748598987
2023-01-02 19:00:00,71.98896304410711,26.326644531615703,0.0269663150121774,0,76.37988823815394,31.049950070699037,0.02017131015523892,3.9442607259889106,4.409085110058223,0.006796653122148763,73.8435171761176,29.142521998058804,0.0207166413975085
2023-01-02 20:00:00,60.214780096325725,34.77967911165381,0.0263733304127219,0,73.02912178568086,32.349221068882244,0.020399656170978976,8.170904428980267,4.346730379529278,0.00702452460522207,71.98896304410711,26.326644531615703,0.0269663150121774
2023-01-02 21:00:00,67.80155791605291,35.91774551290803,0.0216954041021828,0,70.11250020890061,32.39056277857829,0.02279087315689786,6.409417482257119,4.387490024961733,0.0037690306489437876,60.214780096325725,34.77967911165381,0.0263733304127219
2023-01-02 22:00:00,70.39361229040213,24.176683257438025,0.0212034991537717,0,68.8484861046011,30.068654882334876,0.02339103801567246,5.3112447649383645,5.1473610643393135,0.0030203299263236827,67.80155791605291,35.91774551290803,0.0216954041021828
2023-01-02 23:00:00,85.57122226218915,23.980431755168095,0.0272045689507606,1,71.19402712181541,29.036236833756732,0.024688623526322877,9.219938173410581,5.849371917103295,0.002977480125448519,70.39361229040213,24.176683257438025,0.0212034991537717
