timestamp,temperature,pressure,vibration,failure
2023-01-01 00:00:00,79.96714153011233,28.803634264240742,0.027560878806950056,0
2023-01-01 01:00:00,73.61735698828815,37.39060613049742,0.0458727145584531,1
2023-01-01 02:00:00,81.47688538100692,22.588016065021158,0.00023783935609688125,0
2023-01-01 03:00:00,90.23029856408026,26.243272651983148,0.017988922047105737,1
2023-01-01 04:00:00,72.65846625276664,37.60045870495551,0.024122805981435,0
2023-01-01 05:00:00,72.6586304305082,30.655596623375736,0.013838998467607163,0
2023-01-01 06:00:00,90.79212815507391,34.42421291400579,0.02849521986994124,1
2023-01-01 07:00:00,82.67434729152909,40.256234716347315,0.011332673293396869,0
2023-01-01 08:00:00,70.30525614065049,26.530977910490886,0.021538476602166415,0
2023-01-01 09:00:00,80.42560043585965,29.50342831103984,0.014779280955016402,0
2023-01-01 10:00:00,70.36582307187538,28.637865495345643,0.032194310829547726,1
2023-01-01 11:00:00,70.34270246429743,20.22703497758362,0.013236354969643944,0
2023-01-01 12:00:00,77.41962271566034,28.448015981220156,0.01648126203713484,0
2023-01-01 13:00:00,55.86719755342202,34.40531093690333,0.029456890374971553,0
2023-01-01 14:00:00,57.75082167486967,32.702947709061206,0.009719613409071364,0
2023-01-01 15:00:00,69.37712470759027,33.09541584694005,0.020687500567635724,0
2023-01-01 16:00:00,64.87168879665576,28.122455096802504,0.0017746565631339833,0
2023-01-01 17:00:00,78.14247332595274,26.719513819971795,0.009120665413709253,0
2023-01-01 18:00:00,65.91975924478788,36.346278359493105,0.023821312758908034,0
2023-01-01 19:00:00,60.87696298664709,27.51341426821165,0.010093024904637676,0
2023-01-01 20:00:00,89.65648768921554,31.47041019396607,0.014554270681762084,1
2023-01-01 21:00:00,72.74223699513465,30.816673403387693,0.02493086402047938,0
2023-01-01 22:00:00,75.67528204687923,37.30858508128559,0.014208138588530698,0
2023-01-01 23:00:00,60.75251813786544,34.8570617883618,0.02822842073216358,0
2023-01-02 00:00:00,69.55617275474818,23.523706896664397,0.022156627874860644,0
2023-01-02 01:00:00,76.10922589709867,24.0622341661248,0.024356831119245033,0
2023-01-02 02:00:00,63.490064225776976,32.89454909034567,0.03240965598738532,1
2023-01-02 03:00:00,78.75698018345672,29.67831176310417,0.023198230626140657,0
2023-01-02 04:00:00,68.99361310081196,27.72414108023118,0.03538847290469344,1
2023-01-02 05:00:00,72.08306250206724,35.07813941997235,0.029112622830378236,0
2023-01-02 06:00:00,68.98293387770603,30.937296910444555,0.014765475701655432,0
2023-01-02 07:00:00,93.52278184508938,30.26228693444722,0.03293148075021271,1
2023-01-02 08:00:00,74.86502775262066,33.899143203775246,0.02263866020902945,0
2023-01-02 09:00:00,64.422890710441,28.124455025282177,0.016053202913394966,0
2023-01-02 10:00:00,83.22544912103189,37.84259492736277,0.022783856953208826,0
2023-01-02 11:00:00,62.791563500289776,26.05976188383496,0.03112326824390263,1
2023-01-02 12:00:00,77.08863595004756,33.28464533171044,0.024550450942422218,0
2023-01-02 13:00:00,55.403298761202244,37.169164193299224,0.03822392832551398,1
2023-01-02 14:00:00,61.71813951101569,23.1135225536395,0.03086530557898822,1
2023-01-02 15:00:00,76.96861235869123,28.283324120737753,0.025231600334021626,0
2023-01-02 16:00:00,82.3846657999541,35.71103696442779,0.009739319172588424,0
2023-01-02 17:00:00,76.7136828118997,35.78622273865513,0.018202674859898793,0
2023-01-02 18:00:00,73.8435171761176,29.142521998058804,0.020716641397508513,0
2023-01-02 19:00:00,71.98896304410711,26.326644531615703,0.026966315012177472,0
2023-01-02 20:00:00,60.214780096325725,34.77967911165381,0.026373330412721926,0
2023-01-02 21:00:00,67.80155791605291,35.91774551290803,0.02169540410218286,0
2023-01-02 22:00:00,70.39361229040213,24.176683257438025,0.02120349915377171,0
2023-01-02 23:00:00,85.57122226218915,23.980431755168098,0.027204568950760698,1
2023-01-03 00:00:00,78.43618289568461,31.126283409918,0.011414137743700141,0
2023-01-03 01:00:00,57.36959844637266,33.14680316714446,0.03695515819249857,1
2023-01-03 02:00:00,78.24083969394795,28.504654573849727,-0.00047166885163471214,0
2023-01-03 03:00:00,71.14917719583684,33.39646909991175,0.034554094821720296,1
2023-01-03 04:00:00,68.23077999694041,26.44931696581309,0.01954814471574838,0
2023-01-03 05:00:00,81.11676288840867,19.426532004631323,0.030025798142715943,1
2023-01-03 06:00:00,85.30999522495951,27.88049463833702,0.023638404342926127,1
2023-01-03 07:00:00,84.31280119116198,30.316160732565507,0.02346034410910802,0
2023-01-03 08:00:00,66.60782476777362,28.620800200517717,0.025542544760265212,0
2023-01-03 09:00:00,71.90787624148786,24.206983681702575,0.028090542890877784,0
2023-01-03 10:00:00,78.31263431403563,20.921755120605912,0.0167116917341276,0
2023-01-03 11:00:00,84.75545127122359,27.42955597816051,0.030347991305262362,1
2023-01-03 12:00:00,70.2082576215471,34.48827885824872,0.009155293764212164,0
2023-01-03 13:00:00,73.14341023336183,36.28098719706841,0.019946694266738754,0
2023-01-03 14:00:00,63.93665025993972,35.938566920692274,0.028359699242722768,0
2023-01-03 15:00:00,63.037933759193294,25.920452324257234,0.02995017579615889,0
2023-01-03 16:00:00,83.12525822394198,24.23146838184818,0.024607888482614013,0
2023-01-03 17:00:00,88.56240028570824,32.483173074899476,0.016066075620442644,1
2023-01-03 18:00:00,74.27989878419666,33.17550005798962,0.028967077783687036,0
2023-01-03 19:00:00,85.03532897892023,32.00084802600249,0.013306337608812467,1
2023-01-03 20:00:00,78.61636025047635,19.929683628811183,0.03751409073748911,1
2023-01-03 21:00:00,68.54880245394875,25.665577075582668,0.01915329102500336,0
2023-01-03 22:00:00,78.61395605508415,29.851556048570107,0.004603743057940394,0
2023-01-03 23:00:00,90.38036566465969,32.43609097315213,0.008053165319834481,1
2023-01-04 00:00:00,74.64173960890048,33.83653681301244,0.020436436368795875,0
2023-01-04 01:00:00,90.64643655814007,30.7212676114102,0.021398252713260534,1
2023-01-04 02:00:00,48.80254895910255,31.65391903269118,0.03969656684951096,1
2023-01-04 03:00:00,83.21902504375224,30.424327291805522,0.009615006623857737,0
2023-01-04 04:00:00,75.87047068238171,33.428096871092414,0.02039462199303931,0
2023-01-04 05:00:00,72.00992649534132,31.564328257454555,0.009405785929179433,0
2023-01-04 06:00:00,75.91760776535503,30.328688300236436,0.015073451467865966,0
2023-01-04 07:00:00,55.124310853991076,28.658156004313096,0.03683972030069338,1
2023-01-04 08:00:00,72.80328112162488,30.406457125212405,0.008636637768440092,0
2023-01-04 09:00:00,78.57112571511746,32.422956894196375,0.025870424240678338,0
2023-01-04 10:00:00,89.77894044741517,31.337376944490305,0.023929073590143915,1
2023-01-04 11:00:00,69.81729781726352,31.904132091726268,0.019758285736417913,0
2023-01-04 12:00:00,66.91506397106812,36.71360930675593,0.025194366231917377,0
2023-01-04 13:00:00,69.98242956415463,31.325819613732936,0.008399796180567114,0
2023-01-04 14:00:00,84.15402117702074,26.755007397634213,0.036563225078035576,1
2023-01-04 15:00:00,78.28751109659684,34.418033929970846,0.03924845495123521,1
2023-01-04 16:00:00,69.70239796232961,23.16900831165541,0.020471046977593135,0
2023-01-04 17:00:00,80.13267433113356,24.592933096303565,0.044231061306135536,1
2023-01-04 18:00:00,75.9707754934804,31.679236323600346,0.016009720684500794,0
2023-01-04 19:00:00,84.68644990532889,32.58198333893289,0.024004319938562804,0
2023-01-04 20:00:00,67.97946906122648,23.774743882480024,0.03431889063774514,1
2023-01-04 21:00:00,71.72337853402232,28.08591259506625,0.015409955397770906,0
2023-01-04 22:00:00,71.07891846867842,26.969580838901706,0.006184509411205616,0
2023-01-04 23:00:00,60.364850518678814,27.566618385592015,0.0038828293438114593,0
2023-01-05 00:00:00,77.96120277064576,34.71798888136473,0.040608265639026586,1
2023-01-05 01:00:00,77.6105527217989,33.53252731773627,0.014709753493612223,0
2023-01-05 02:00:00,75.05113456642461,29.904389100731464,0.018142632365815016,0
2023-01-05 03:00:00,72.65412866624852,27.27019036442536,0.008872359216789456,0
2023-01-05 04:00:00,60.84629257949586,23.251751648899297,0.029483392793291884,0
2023-01-05 05:00:00,70.79354677234642,37.10092469390975,0.01218440140775415,0
2023-01-05 06:00:00,71.57285483473231,32.960569501424594,0.01508736972338678,0
2023-01-05 07:00:00,66.9772273077838,26.466654479634297,0.022995204194161605,0
2023-01-05 08:00:00,73.3871428833399,33.597997488124456,0.009359540727544276,0
2023-01-05 09:00:00,79.04050856814538,29.64888189712687,0.018214177304857748,0
2023-01-05 10:00:00,93.8618590121053,28.564452475688284,0.0340220958950327,1
2023-01-05 11:00:00,76.74577812831839,32.17605764144801,0.024282543975168634,0
2023-01-05 12:00:00,77.57550390722764,26.292508750436376,0.021305422924283585,0
2023-01-05 13:00:00,74.25554084233833,28.28121740244945,0.02214864709463865,0
2023-01-05 14:00:00,55.812287847009586,30.607305320997728,0.016108649040234364,0
2023-01-05 15:00:00,74.73486124550783,27.502744035573933,0.039961523197549254,1
2023-01-05 16:00:00,75.60230209941027,33.34542605133762,0.011878428694659326,0
2023-01-05 17:00:00,99.63242112485287,39.3453325183913,0.022109261619639303,1
2023-01-05 18:00:00,73.07639035218878,26.228509336964287,0.021150255663428073,0
2023-01-05 19:00:00,78.01547342333612,21.674373518479776,0.03008762507133135,1
2023-01-05 20:00:00,74.65288230294756,19.99129916261869,0.031031739387936397,1
2023-01-05 21:00:00,63.31321962380468,29.24765929252509,0.019679811955129294,0
2023-01-05 22:00:00,86.4282281451502,26.684177049369087,0.022906664931130496,1
2023-01-05 23:00:00,82.51933032686775,31.039302505335403,0.023285347539139484,0
2023-01-06 00:00:00,82.91031947043047,30.662988360130505,-0.0027214165557060722,0
2023-01-06 01:00:00,65.9061254520526,21.98391576692952,0.004110103975222247,0
2023-01-06 02:00:00,89.02794310936099,20.925580852592972,0.013949363092780293,1
2023-01-06 03:00:00,60.98148937207719,31.479666201730478,0.014384013236231312,0
2023-01-06 04:00:00,80.8685709380027,30.677144173599785,0.008007175780358677,0
2023-01-06 05:00:00,96.90455625809979,27.870910008167243,0.0274958257137363,1
2023-01-06 06:00:00,65.09463674869312,21.714282074338477,0.020021184210174726,0
2023-01-06 07:00:00,69.33702270397228,32.35695631382495,0.017853054526131628,0
2023-01-06 08:00:00,75.99651365087641,36.35949772711972,0.007438447254926133,0
2023-01-06 09:00:00,69.965243458838,31.38991220109461,0.019554551357552116,0
2023-01-06 10:00:00,59.493365689338674,25.762630547174677,-0.006266847559986119,0
2023-01-06 11:00:00,75.68562974806028,30.22276082785576,0.01837043689194159,0
2023-01-06 12:00:00,64.37696286273895,23.169429595331575,0.02063183668807756,0
2023-01-06 13:00:00,79.73592430635182,35.289803569193964,0.022419149843214987,0
2023-01-06 14:00:00,65.80575765766197,30.409221672647693,0.004358982365207199,0
2023-01-06 15:00:00,90.4993440501754,21.15921544123384,0.022248167366914748,1
2023-01-06 16:00:00,67.16746707663764,28.496628197781586,0.009585687301354576,0
2023-01-06 17:00:00,71.77938483794324,32.316507551171156,0.011875301677076662,0
2023-01-06 18:00:00,83.1351721736967,28.334761895122387,0.02717931385822665,0
2023-01-06 19:00:00,62.69135683566045,28.62052139279913,0.04014113723359744,1
2023-01-06 20:00:00,77.2745993460413,23.87798896476364,0.0205135875880268,0
2023-01-06 21:00:00,88.07142754282428,32.83270493540828,0.011829045413597679,1
2023-01-06 22:00:00,58.92516765438772,26.757653999904313,0.021886704475099987,0
2023-01-06 23:00:00,76.84633858532304,19.217773114974836,0.029390291574991456,0
2023-01-07 00:00:00,77.59882794248423,28.143713146648032,0.026209975658727354,0
2023-01-07 01:00:00,82.81822871777311,34.90574857785177,0.04743112872463746,1
2023-01-07 02:00:00,62.63049289121918,28.065352767000263,0.012846624309053332,0
2023-01-07 03:00:00,61.795433869157236,38.6899249256176,0.02252231479919298,0
2023-01-07 04:00:00,80.21941565616898,32.14483974274258,0.035489179534182035,1
2023-01-07 05:00:00,77.96984673233186,31.69379081140183,0.034861592370185324,1
2023-01-07 06:00:00,77.50492850345877,29.358008670411955,0.000499220734756195,0
2023-01-07 07:00:00,78.46448209496975,29.658568961178545,0.01996642379960019,0
2023-01-07 08:00:00,68.1997527842151,28.68288182440248,0.034845207658487,1
2023-01-07 09:00:00,77.32253697161003,28.48865303958737,0.048906429903991376,1
2023-01-07 10:00:00,77.93072473298682,32.654335810335745,0.027037958837508185,0
2023-01-07 11:00:00,67.85648581973632,25.320843851047172,0.016321367063035164,0
2023-01-07 12:00:00,93.65774511144757,24.6205308563787,0.0099079684756261,1
2023-01-07 13:00:00,79.73832920911788,24.384024745623112,0.04218743357530849,1
2023-01-07 14:00:00,63.08696502797351,40.22827273838577,0.02728741586465759,0
2023-01-07 15:00:00,81.5655360863383,32.6517145083529,0.011519330731145826,0
2023-01-07 16:00:00,65.25318329772679,31.522461008400725,0.01796843633666219,0
2023-01-07 17:00:00,82.87084603742451,24.71242664853284,0.02310186516828704,0
2023-01-07 18:00:00,86.58595579007404,33.11671150337414,0.025438066538881178,1
2023-01-07 19:00:00,66.7931768164829,29.41714326773336,0.0110038134245421,0
2023-01-07 20:00:00,84.63376129244321,31.07084470565875,0.013858095818745073,0
2023-01-07 21:00:00,79.12780926936499,25.11689842068222,0.0034706543762704004,0
2023-01-07 22:00:00,83.2206015999449,30.801344287087883,0.03039762289604782,1
2023-01-07 23:00:00,93.96792982653947,27.880832308967584,0.016583815332296838,1
2023-01-08 00:00:00,72.5461188399713,26.171944214849063,0.024663216491832923,0
2023-01-08 01:00:00,67.4626383564251,33.670531679036245,0.03422258508576327,1
2023-01-08 02:00:00,66.10485570374476,22.311460957349986,0.022198701423739458,0
2023-01-08 03:00:00,66.84189715034562,32.82388132157075,0.01887029524050932,0
2023-01-08 04:00:00,74.22898290585896,33.42243066776498,0.02193921476883934,0
2023-01-08 05:00:00,78.41151974816644,25.6017816222438,0.020631936038502267,0
2023-01-08 06:00:00,77.7669079933002,25.898357694337662,0.03246164997877945,1
2023-01-08 07:00:00,83.27183249036024,28.884871593667988,0.0231083839753879,0
2023-01-08 08:00:00,75.13001891877907,31.410181052311103,0.014555989804210873,0
2023-01-08 09:00:00,89.53534077157317,29.235725040928873,0.030478490568897502,1
2023-01-08 10:00:00,72.35343166762044,32.1678123009594,0.03230484356358352,1
2023-01-08 11:00:00,102.20169166589619,38.814898262686995,0.006616693731795364,1
2023-01-08 12:00:00,81.25667347765007,27.46141615425143,0.03532783884768106,1
2023-01-08 13:00:00,66.42842443583717,21.4241001464829,0.023647117732084853,0
2023-01-08 14:00:00,64.29107501938887,34.12961791515327,0.022832699501465985,0
2023-01-08 15:00:00,79.82472415243186,38.41657287963765,0.030066246315965148,1
2023-01-08 16:00:00,72.7653721467415,31.963841815255623,0.014330236089957211,0
2023-01-08 17:00:00,82.14000494092092,24.56125662323166,0.02954164514190924,0
2023-01-08 18:00:00,79.73237624573545,29.380538183823994,0.016232245302621448,0
2023-01-08 19:00:00,74.27171087343127,24.40738257894184,0.005250493202896618,0
2023-01-08 20:00:00,66.53206281931595,33.21427746981474,0.010022437208930658,0
2023-01-08 21:00:00,59.851527753141355,23.243547986507828,0.02567021832903227,0
2023-01-08 22:00:00,70.53485047932979,28.499356065859,0.01054531660005342,0
2023-01-08 23:00:00,83.56398794323472,24.978310868530468,0.0361007612318965,1
2023-01-09 00:00:00,77.14093744130204,30.634123425674808,0.031892834534396425,1
2023-01-09 01:00:00,62.542612212880115,28.16829161431121,0.03333439166032965,1
2023-01-09 02:00:00,76.73180925851182,30.88381051625132,0.02124778579677412,0
2023-01-09 03:00:00,78.85317379728836,30.111752774831828,0.022578616172949595,0
2023-01-09 04:00:00,66.16142563798867,25.06670486137945,0.008062881457557226,0
2023-01-09 05:00:00,76.53725105945527,33.13438531764511,0.029957835101574903,0
2023-01-09 06:00:00,75.58208718446,29.756171740784424,0.023798334550370854,0
2023-01-09 07:00:00,63.57029702169377,25.057354960670498,0.025673056252922603,0
2023-01-09 08:00:00,78.57787360348283,41.20463278102896,0.03688311811452882,1
2023-01-09 09:00:00,80.60784526368235,32.38215083358563,0.0139403701605249,0
2023-01-09 10:00:00,85.83051243175277,29.233697233003472,0.01873858450122682,1
2023-01-09 11:00:00,85.53802052034902,37.07602263350912,0.023266709215421677,1
2023-01-09 12:00:00,61.22330632042909,39.20907804693304,0.010645645945412932,0
2023-01-09 13:00:00,65.62174960084877,29.273252888430573,0.0181240117872316,0
2023-01-09 14:00:00,80.1503526720866,31.73698743217381,0.024929498104669694,0
2023-01-09 15:00:00,80.1378595091221,25.059985909985294,0.01674578728627169,0
2023-01-09 16:00:00,80.15047686306048,29.264036246159943,0.03308989409729112,1
2023-01-09 17:00:00,113.52731490654722,29.004687231200652,0.0048907543818300595,1
2023-01-09 18:00:00,80.70890510693167,30.92413516810827,0.03122771240233342,1
2023-01-09 19:00:00,86.35565640180599,31.66380239318505,0.026611854748160045,1
2023-01-09 20:00:00,84.54001763493203,32.7991422441403,0.014311714124434091,0
2023-01-09 21:00:00,81.51391251305797,31.188213281499795,0.01075591431770002,0
2023-01-09 22:00:00,71.84730755359655,23.946286866854177,-0.0008028261724245186,0
2023-01-09 23:00:00,82.58969220493267,25.307664471294576,0.01204824987586166,0
2023-01-10 00:00:00,67.27174785462428,27.267961902681634,0.03047176655002997,1
2023-01-10 01:00:00,72.63181393259991,28.588797040383856,0.01943914273721326,0
2023-01-10 02:00:00,70.14636452170896,35.25387145236057,0.03162980880391841,1
2023-01-10 03:00:00,75.81874139386322,24.185305065735434,0.01380128929375448,0
2023-01-10 04:00:00,98.14658566673509,28.2129247591465,0.027071061601065628,1
2023-01-10 05:00:00,56.32734807408252,34.76504749107025,0.012825013979155784,0
2023-01-10 06:00:00,81.86260190374513,28.50061262751694,0.01034424993790161,0
2023-01-10 07:00:00,58.87284128810349,32.30207824921412,0.01892872782829324,0
2023-01-10 08:00:00,70.28068134210567,29.302289785360482,0.013350334886800035,0
2023-01-10 09:00:00,85.88950596967366,31.283916286623615,0.004571778509627875,1
2023-01-10 10:00:00,75.64280019095463,28.857637280952297,0.01817685299283007,0
2023-01-10 11:00:00,64.22255222070694,33.33532736364177,0.02106435416431289,0
2023-01-10 12:00:00,67.84696290740033,22.274717962967824,0.032683586114960674,1
2023-01-10 13:00:00,81.79597748934675,28.183439958057274,0.0293680567713306,0
2023-01-10 14:00:00,67.69633368282864,31.48286338347154,0.03219943199232832,1
2023-01-10 15:00:00,77.16458589581976,32.66847624003096,0.027203574983935084,0
2023-01-10 16:00:00,75.45571839903813,37.46476311376914,0.02332612758949975,0
2023-01-10 17:00:00,68.48399652394183,28.044876665672117,0.007710550935281075,0
2023-01-10 18:00:00,96.43944089325325,37.397408809304366,0.021498721979352747,1
2023-01-10 19:00:00,81.33919022318011,26.704880866701647,0.025967937773308143,0
2023-01-10 20:00:00,54.74857413342393,36.64323205772322,0.034574379493704364,1
2023-01-10 21:00:00,76.86454314769428,34.08733563349186,0.026862885417318138,0
2023-01-10 22:00:00,68.38213535231613,25.432707101838886,0.03240383434605422,1
2023-01-10 23:00:00,83.52433334796224,31.53519618625911,0.00968002108634761,0
2023-01-11 00:00:00,67.07479261567299,29.743820822339043,0.01673582373851905,0
2023-01-11 01:00:00,73.85263558533102,33.127922968375,0.02429350713661271,0
2023-01-11 02:00:00,80.04987278980457,28.883642057833452,0.03160952690742561,1
2023-01-11 03:00:00,83.65755194170121,28.463768871691343,0.018547713541610805,0
2023-01-11 04:00:00,62.997035929442234,36.845472913814255,0.019175540408508465,0
2023-01-11 05:00:00,71.65498764159051,29.506395527721637,0.02687140306002979,0
2023-01-11 06:00:00,70.25054688839043,34.13211162095883,0.008741291728548758,0
2023-01-11 07:00:00,68.46670767426288,28.873242574779002,0.036074045498234286,1
2023-01-11 08:00:00,92.65454240281096,38.33331629613762,0.011208639068923151,1
2023-01-11 09:00:00,79.04981710960955,26.608326853322534,0.0008141057644069707,0
2023-01-11 10:00:00,62.391160456649544,26.929282343764076,0.020100670085225807,0
2023-01-11 11:00:00,84.17861947054776,37.62258590557951,0.03698458702375565,1
2023-01-11 12:00:00,96.22156197012633,27.775268045523735,0.025864531303336102,1
2023-01-11 13:00:00,85.32465260551147,38.00537153082196,0.02751090543003633,1
2023-01-11 14:00:00,59.80630034045987,34.459202897974066,0.020413857623071144,0
2023-01-11 15:00:00,70.15765927133748,29.226751467195832,0.01847622502728823,0
2023-01-11 16:00:00,87.66911149186623,20.93353263991421,0.004550906304068845,1
2023-01-11 17:00:00,67.92330534381219,29.90340847864082,-0.002593862579041862,0
2023-01-11 18:00:00,79.43819428146229,30.508150267667123,0.021962723384408633,0
2023-01-11 19:00:00,82.74634053429337,35.83608866652187,0.033125491943402266,1
2023-01-11 20:00:00,65.73069528421917,37.94223588120056,0.023441337048280653,0
2023-01-11 21:00:00,74.404746439382,26.57506410428126,0.026235995270520136,0
2023-01-11 22:00:00,42.58732659930927,34.00590881994091,0.0358371754563954,1
2023-01-11 23:00:00,64.7561235866571,33.82701078006675,0.02328766851441058,0
2023-01-12 00:00:00,72.4743184860684,35.367063512052226,0.018773448996923806,0
2023-01-12 01:00:00,62.52216818035151,32.493449560677725,0.01181475194349935,0
2023-01-12 02:00:00,91.32411303931636,20.28751154519115,0.040222125629720856,1
2023-01-12 03:00:00,60.69858622039367,29.222887837361203,0.025265477791536803,0
2023-01-12 04:00:00,70.59955513303017,24.221462125415425,0.010563982840806691,0
2023-01-12 05:00:00,76.30740577286092,28.986971135409632,0.008288323321987631,0
2023-01-12 06:00:00,89.41273289066116,34.90002118066947,0.03253063726928913,1
2023-01-12 07:00:00,60.6413784882056,31.525754179374864,0.009625583035916745,0
2023-01-12 08:00:00,86.63163752154959,35.740454331987166,0.038538341575022214,1
2023-01-12 09:00:00,75.10233061019586,31.708769603567696,-0.0075646279709071125,0
2023-01-12 10:00:00,65.18491348952048,23.508370301655486,0.034225951977899766,1
2023-01-12 11:00:00,79.6210347426327,17.395764967136326,0.024868948111619646,0
2023-01-12 12:00:00,76.9905969557347,30.74404380839795,0.02118594423056874,0
2023-01-12 13:00:00,68.99783122841205,28.930367668244173,0.01824541564958237,0
2023-01-12 14:00:00,75.69802084990019,25.115271303090587,0.038907298485940295,1
2023-01-12 15:00:00,71.14686403138239,21.49686375174311,0.027070588584012033,0
2023-01-12 16:00:00,76.13517345251248,26.326283932636453,0.010967963911045486,0
2023-01-12 17:00:00,81.62130674521046,29.02754257567612,0.0028109004397111857,0
2023-01-12 18:00:00,90.86016816145352,33.32938911853195,0.021772972131473084,1
2023-01-12 19:00:00,62.62184501173151,30.9431554078399,0.01998928866462586,0
2023-01-12 20:00:00,96.33033374656267,38.04033623586365,0.0048013196262449084,1
2023-01-12 21:00:00,55.47912200477498,24.82197971977303,0.01944606474517664,0
2023-01-12 22:00:00,73.48214904964416,34.405294460287166,0.014260653669257998,0
2023-01-12 23:00:00,80.88317206484577,30.23649371564364,0.020092900683066947,0
2023-01-13 00:00:00,77.80991867735032,33.47334562059292,0.02725923611648402,0
2023-01-13 01:00:00,68.77300480179406,27.817425683672283,0.03492609947464036,1
2023-01-13 02:00:00,72.91877749642725,35.35840186945295,0.029088890363692874,0
2023-01-13 03:00:00,70.06999065341168,31.476123791726213,0.012785592501697945,0
2023-01-13 04:00:00,69.10635243055789,26.60277507541125,0.023689151288291944,0
2023-01-13 05:00:00,83.49602097021025,29.93987985543406,0.02063107121492024,0
2023-01-13 06:00:00,78.57015485965047,28.802220705314504,0.00667871045369099,0
2023-01-13 07:00:00,68.07090404739346,32.44589175318897,0.023982327846922724,0
2023-01-13 08:00:00,83.9959987543325,24.101116253127458,0.03856672337917714,1
2023-01-13 09:00:00,78.07299520876609,29.853241489421528,0.02032426604187004,0
2023-01-13 10:00:00,83.1286211883896,31.976536263246654,0.004058173202745995,0
2023-01-13 11:00:00,81.29628841923612,30.165116535965165,0.02030268671108619,0
2023-01-13 12:00:00,66.71004989077927,36.734706221944975,0.007862878010267497,0
2023-01-13 13:00:00,69.3981895980303,33.87011387035526,0.028636055068862878,0
2023-01-13 14:00:00,82.47293605123262,29.962596016296267,0.025248649917251287,0
2023-01-13 15:00:00,81.10370265433465,31.083445487488365,0.01829089946525257,0
2023-01-13 16:00:00,74.79098406035853,31.47832775741,0.01668835734144179,0
2023-01-13 17:00:00,76.17327383308782,32.01649802083412,0.017877656983844532,0
2023-01-13 18:00:00,87.77664895788425,20.87171002167696,0.020082744943423204,1
2023-01-13 19:00:00,69.0842861116417,28.492368521153264,0.012277649786584579,0
2023-01-13 20:00:00,80.47097381170038,22.577804659032868,0.006122469189985632,0
2023-01-13 21:00:00,72.97807347566106,36.391404737297435,0.03138698946694648,1
2023-01-13 22:00:00,72.82318796772779,29.695752399985363,0.016145990235030418,0
2023-01-13 23:00:00,85.9877685198719,29.033295251601885,0.021670431041691442,1
2023-01-14 00:00:00,83.2541634898803,34.483986660166174,0.022852819511674942,0
2023-01-14 01:00:00,83.13509636000639,32.111623987249374,0.023220204796552138,0
2023-01-14 02:00:00,88.05478807154329,24.356827428103962,0.008261820029015758,1
2023-01-14 03:00:00,75.21003841632759,29.645473187363155,0.0032415983544815223,0
2023-01-14 04:00:00,81.81952971294965,28.324165133868075,0.01411307475308008,0
2023-01-14 05:00:00,71.89733243406543,21.27733555696973,0.023957115324169533,0
2023-01-14 06:00:00,78.24166352488442,26.548618833813975,0.01272050132525687,0
2023-01-14 07:00:00,73.69856945632316,29.08229838991767,0.016450786463007665,0
2023-01-14 08:00:00,75.96995964992718,29.425245342540787,0.041272974137495685,1
2023-01-14 09:00:00,80.95157025436913,22.588842881613456,0.001545761151954643,0
2023-01-14 10:00:00,66.81779316766527,35.75832791523738,0.012449660040895014,0
2023-01-14 11:00:00,95.9238727568546,29.489484705542804,0.038966040685739285,1
2023-01-14 12:00:00,64.93982618500299,30.187765383302814,0.019554013280047765,0
2023-01-14 13:00:00,62.85811387212268,32.00320819169919,0.012940148345010895,0
2023-01-14 14:00:00,86.58110873500068,26.059618730481645,0.0316876891701112,1
2023-01-14 15:00:00,82.91662693962935,32.28177986566348,0.020552304364811112,0
2023-01-14 16:00:00,81.24119817052156,28.164626769909084,0.01651691604955994,0
2023-01-14 17:00:00,81.2834550926428,25.51707229676404,0.02192368927037511,0
2023-01-14 18:00:00,74.87753227153085,32.86723746677699,0.013418911906172339,0
2023-01-14 19:00:00,66.02745628514168,37.45836929400904,0.009825089371119216,0
2023-01-14 20:00:00,75.75804558193727,33.62414686742916,0.018864030723652517,0
2023-01-14 21:00:00,68.22838288487888,34.614887825702155,0.009890030399239929,0
2023-01-14 22:00:00,84.7511973341775,27.396846967188505,0.020106933117964805,0
2023-01-14 23:00:00,73.52942618497862,22.011901354157718,0.02354406567474339,0
